bangumiId,kind,lang,title,content
2263,primary,ja-JP,魔術士オーフェンはぐれ旅 サンクチュアリ編,"""魔術士オーフェンはぐれ旅 サンクチュアリ編"" はシリーズの続編。魔術士オーフェンの旅が続く。今作はオーフェンがサンクチュアリ編で新たな試練に挑む。ファンタジーと冒険、熱さが特徴。"
2264,primary,ja-JP,向涟苍士献上纯洁,これは少女と騎士の恋愛を描く短編アダルト向けアニメ。恋愛とアダルト、日常が特徴で、アンニュイな雰囲気と緊張感ある掛け合い。
2265,primary,ja-JP,神無き世界のカミサマ活動,"""神無き世界のカミサマ活動"" は同名漫画をアニメ化。神のいない世界での少年の物語。ファンタジーとコメディ、バトルが特徴で、神々の活動と少年の冒険が笑いに満ちている。"
2266,primary,ja-JP,異世界ワンターンキル姉さん,"""異世界ワンターンキル姉さん"" は同名ライトノベルをアニメ化。異世界に召喚された姉弟。異世界とライトアドベンチャー、コメディが特徴で、姉の力と弟の日常が見どころ。"
2267,primary,ja-JP,【推しの子】,"""【推しの子】"" は同名漫画をアニメ化。アイドルの子供たちの芸能界の物語。芸能界とサスペンス、群像劇がテーマで、高品質な制作。キャラクターの運命が緊張感に満ちている。"
2268,primary,ja-JP,地獄楽,"""地獄楽"" は同名漫画をアニメ化。死罪人が自由を得るため仙人の島へ向かう。バトルと生存、ダークさがテーマで、華麗なバトルシーン。死罪人たちの奮闘が緊張感に満ちている。"
2269,primary,ja-JP,魔法少女マジカルデストロイヤーズ,"""魔法少女マジカルデストロイヤーズ"" は魔法少女たちの戦いを描くオリジナルアニメ。今作は魔法少女の破壊を巡る作品。バトルとコメディ、群像劇が特徴で、独特の雰囲気。"
2270,primary,ja-JP,マイホームヒーロー,"""マイホームヒーロー"" は同名漫画をアニメ化。普通の父親が家族を守るために行動する。サスペンスと家族、生存がテーマで、緊迫した雰囲気。父親の知恵と勇気が緊張感に満ちている。"
2271,primary,ja-JP,僕のヒーローアカデミア Final Season,"""僕のヒーローアカデミア Final Season"" はシリーズの続編。緑谷出久のヒーローの道が最終章を迎える。今作は最終決戦とデクの成長を巡る作品。ヒーローと熱さ、成長がテーマ。"
2272,primary,ja-JP,SI-VIS：英雄之声,これはヒーローたちの物語を描くオリジナルアニメ。今作はヒーローの声の設定を巡る作品。バトルと熱さ、群像劇が特徴で、独特の雰囲気。
2273,primary,ja-JP,映画 僕とロボコ,"""映画 僕とロボコ"" は『僕とロボコ』の映画。少年とロボコの物語。軽やかな日常に焦点を当てた作品。コメディと日常、SFが特徴で、明るい雰囲気。"
2274,primary,ja-JP,チェンソーマン レゼ篇,"""チェンソーマン レゼ篇"" は『チェンソーマン』の映画。デンジとレゼの物語。今作はレゼ篇を巡る作品。バトルと熱さ、ダークさがテーマで、高品質な制作。デンジの運命が緊張感に満ちている。"
2275,primary,ja-JP,Bâan -大人的彊界-,これは大人の世界の物語を描くオリジナル短編アニメ。日常とコメディ、群像劇が特徴で、短いエピソードと明るい雰囲気。
2276,primary,ja-JP,考拉绘日记,これはコアラたちの日常を描く短編アニメ。可愛いペットとコメディ、癒しが特徴で、可愛い作画と短いエピソード。コアラたちの掛け合いを軽やかな日常で描く。
2277,primary,ja-JP,ガングリオン,"""ガングリオン"" はロボットバトルの物語を描く短編アニメ。バトルとSF、熱さが特徴で、独特の雰囲気。ロボットたちの戦いが緊張感に満ちている。"
2278,primary,ja-JP,罗小黑战记2,これは猫のロシャオヘイの冒険を描くアニメの続編。今作はロシャオヘイの人間界での冒険と日常が続く。可愛いペットと冒険、癒しが特徴で、可愛い作画と温かい雰囲気。
2279,primary,ja-JP,陛下请忘记我吧,これは宮廷の物語を描く短編アニメ。恋愛と宮廷、日常が特徴で、洗練された作画と静かな雰囲気。
2280,primary,ja-JP,链锯人 总集篇,これは『チェンソーマン』の総集編。デンジの物語が再編集される。今作は第1期のプロットを振り返る作品。バトルと熱さ、ダークさがテーマで、高品質な制作。
2281,primary,ja-JP,藤本タツキ短編集 17-26,"""藤本タツキ短編集 17-26"" は藤本タツキの複数の短編漫画をアニメ化した短編アニメ集。今作は「17-21」「22-26」などの衝撃的な短編を含む。各作品は藤本独自の発想と感情の爆発を持ち、不条理な展開と繊細な感動が共存。"
2282,primary,ja-JP,小林さんちのメイドラゴン 孤独なドラゴン,"""小林さんちのメイドラゴン 孤独なドラゴン"" は『小林さんちのメイドラゴン』のOVA。ドラゴンたちの日常サイドストーリー。軽やかな日常に焦点を当てた作品。日常と癒し、コメディが特徴。"
2283,primary,ja-JP,KING OF PRISM -Your Endless Call-,"""KING OF PRISM -Your Endless Call-"" はプリズムシリーズの映画。少年たちのプリズムショー。今作はプリズムの夢を巡る作品。音楽と競技、群像劇が特徴で、華麗なパフォーマンスシーン。"
2284,primary,ja-JP,蜡笔小新：超华丽！灼热的春日部舞者,これは『クレヨンしんちゃん』の映画。カスカベでのしんちゃんの冒険。今作はダンス編を巡る作品。しんちゃんとパートナーたちがダンスで戦う。コメディと冒険、家族が特徴。
2285,primary,ja-JP,电影 小鲨鱼去郊游,これは小さいサメの映画。小さいサメの冒険。今作はお出かけでの小さいサメの温かい日常。可愛いペットと癒し、日常が特徴で、柔らかく愛らしい作画と温かい雰囲気。
2286,primary,ja-JP,アイカツ！×プリティーリズム 映画,"""アイカツ！×プリティーリズム 映画"" はアイカツとプリティーリズムのクロスオーバー映画。少女たちのアイドルパフォーマンス。今作は両作品のアイドルが集いパフォーマンスする。華やかなステージ演出と可愛いキャラクター、音楽が特徴。"
2287,primary,ja-JP,与爱丽丝梦游仙境 -Dive in Wonderland-,これはアリス・イン・ワンダーランドの物語を描く短編アニメ。童話とファンタジー、日常が特徴で、洗練された作画と夢のような雰囲気。
2288,primary,ja-JP,泛而不精的我被逐出了勇者队伍,これは同名ライトノベルをアニメ化。勇者のパーティーから追い出された少年の物語。異世界と日常、恋愛が特徴で、少年のスローライフと新たな出会いが温かさに満ちている。
2289,primary,ja-JP,青のミブロ,"""青のミブロ"" は新選組の物語を描くオリジナルアニメ。今作は芹沢の暗殺を巡る作品。時代劇とバトル、群像劇が特徴で、重厚な雰囲気。"
2290,primary,ja-JP,葬送のフリーレン 第2期,"""葬送のフリーレン 第2期"" は第1期の続編。エルフの魔導士フリーレンの旅が続く。今作はフリーレンの旅での記憶と出会いがさらに発展。ファンタジーと癒し、群像劇がテーマ。"
2291,primary,ja-JP,メダリスト 第2期,"""メダリスト 第2期"" は第1期の続編。フィギュアスケートの少女たちの物語が続く。今作は少女たちのスケートでの成長がさらに発展。スケートと青春、群像劇が特徴で、美しいスケートシーン。"
2292,primary,ja-JP,铠真传 武士军团,これは侍たちの戦いを描くオリジナルアニメ。今作は鎧伝説の設定を巡る作品。バトルと熱さ、群像劇が特徴で、華麗なバトルシーン。
2293,primary,ja-JP,ゴールデンカムイ 最終章,"""ゴールデンカムイ 最終章"" はシリーズの続編。杉元佐一の北海道での冒険が終わりを迎える。今作は金の争奪戦の最終章を巡る作品。冒険とグルメ、群像劇が特徴。"
2294,primary,ja-JP,魔都精兵のスレイブ 第2期,"""魔都精兵のスレイブ 第2期"" は第1期の続編。少年と魔防隊の物語が続く。今作は少年の奴隷契約と戦いがさらに発展。バトルとファンタジー、ハーレムが特徴で、明るい雰囲気。"
2295,primary,ja-JP,能帮我弄干净吗？,これは掃除の物語を描く短編アニメ。日常と癒し、コメディが特徴で、短いエピソードと明るい雰囲気。掃除の面白さを軽やかな日常で描く。
2296,primary,ja-JP,魔王的女儿太温柔了！！,これは魔王の娘の日常を描く短編アニメ。ファンタジーとコメディ、癒しが特徴で、魔王の娘と人間たちの掛け合いが萌えに満ちている。
2297,primary,ja-JP,午夜的倾心旋律,これは深夜の音楽と恋愛の物語を描く短編アニメ。音楽と恋愛、日常が特徴で、静かな雰囲気。音楽のメロディーを通じて感情を描く。
2298,primary,ja-JP,阿尔涅的事件簿,これは探偵アルネの調査を描く短編アニメ。推理とサスペンス、日常が特徴で、独特の雰囲気。アルネの推理が魅力的。
2299,primary,ja-JP,ハイスクール！奇面組,"""ハイスクール！奇面組"" は名作コメディアニメのリメイク。奇面組の生徒たちのコメディ日常。今作は名作を再解釈した作品。コメディとパロディ、日常が特徴で、楽しい雰囲気。"
2300,primary,ja-JP,和青梅竹马之间不会有恋爱喜剧,これは同名ライトノベルをアニメ化。幼馴染同士のラブコメ。恋愛とコメディ、日常が特徴で、幼馴染の掛け合いが笑いに満ち、明るい雰囲気。
2301,primary,ja-JP,身为魔族的我想向勇者小队的可爱女孩告白。,これは同名ライトノベルをアニメ化。魔族の少年と勇者の少女の恋愛。異世界と恋愛、コメディが特徴で、魔族と勇者の対立と恋愛が笑いに満ちている。
2302,primary,ja-JP,异国日记,これは同名漫画をアニメ化。少女と作家の同居生活。日常と癒し、群像劇が特徴で、少女の成長と作家の日常が温かさに満ちている。
2303,primary,ja-JP,地狱模式 ～喜欢速通游戏的玩家在废设定异世界无双～,これは同名ライトノベルをアニメ化。速通ゲーマーの異世界での冒険。異世界とバトル、爽快感が特徴で、ゲーマーの速通とチート級の強さが見どころ。
2304,primary,ja-JP,29岁单身冒险家的日常,これは独身冒険者の日常を描く短編アニメ。日常と癒し、コメディが特徴で、短いエピソードと明るい雰囲気。
2305,primary,ja-JP,火喰鸟 羽州褴褛鸢组,これは組織の物語を描く短編アニメ。時代劇とバトル、群像劇が特徴で、独特の雰囲気。
2306,primary,ja-JP,魔术师库诺看得见一切,これは同名ライトノベルをアニメ化。魔術師クーノの冒険。ファンタジーとバトル、群像劇が特徴で、クーノの魔法と冒険が見どころ。
2307,primary,ja-JP,花ざかりの君たちへ,"""花ざかりの君たちへ"" は同名漫画をアニメ化。男子校で男装する少女の物語。恋愛とコメディ、学園が特徴で、少女の男装と恋愛日常が笑いに満ちている。"
2308,primary,ja-JP,靠死亡游戏混饭吃。,これは同名ライトノベルをアニメ化。デスゲームを生き抜く物語。サスペンスと生存、群像劇が特徴で、緊迫した雰囲気。ゲームと生存の試練が緊張感に満ちている。
2309,primary,ja-JP,デスアカウント,"""デスアカウント"" は渡辺静の同名漫画をアニメ化。演条創士が闘いのライブ配信で資金を稼ぎ、妹の治療費を払う。格闘と熱さ、群像劇が特徴で、創士の戦いと妹との絆が緊張感に満ちている。"
2310,primary,ja-JP,判处勇者刑 惩罚勇者9004队刑务纪录,これは同名ライトノベルをアニメ化。勇者刑を言い渡された勇者の物語。ファンタジーとコメディ、群像劇が特徴で、勇者と刑務隊の掛け合いが笑いに満ちている。
2311,primary,ja-JP,打工仔的拷问日常,これはバイトの日常を描く短編アニメ。職場とコメディ、日常が特徴で、バイトの苦労と毒舌が笑いに満ちている。
2312,primary,ja-JP,被邻国王子溺爱的反派女主,これは悪役令嬢の恋愛を描く短編アニメ。恋愛と異世界、コメディが特徴で、悪役令嬢と王子の掛け合いが萌えに満ちている。
2313,primary,ja-JP,厄里斯的圣杯,これは同名ライトノベルをアニメ化。少女と悪女の物語。ファンタジーと群像劇、恋愛が特徴で、少女の成長と悪女との絆が見どころ。独特の雰囲気。
2314,primary,ja-JP,非人学生与厌世教师,これは同名漫画をアニメ化。非人学生と厭世教師の日常。コメディと日常、群像劇が特徴で、非人学生の設定と教師の毒舌が笑いに満ちている。
2315,primary,ja-JP,地獄楽 第2期,"""地獄楽 第2期"" は第1期の続編。死罪人たちの戦いが続く。今作は仙人の島での死罪人たちの試練がさらに発展。バトルと生存、ダークさがテーマで、華麗なバトルシーン。"
2316,primary,ja-JP,呪術廻戦 死滅回游編,"""呪術廻戦 死滅回游編"" はシリーズの続編。虎杖とパートナーたちの戦いが続く。今作は死滅回游を巡る作品。バトルと熱さ、群像劇がテーマで、華麗なバトルシーン。"
2317,primary,ja-JP,カードファイト!! ヴァンガード Divinez,"""カードファイト!! ヴァンガード Divinez"" はカードファイト!! ヴァンガードシリーズのアニメ。少年たちのカードバトルが続く。今作はミラージュスター戦を巡る作品。カードと熱さ、競技が特徴。"
2318,primary,ja-JP,相反的你和我,これは同名漫画をアニメ化。正反対の性格の少年と少女の恋愛。恋愛と日常、コメディが特徴で、二人の対比と掛け合いが萌えに満ち、明るい雰囲気。
2319,primary,ja-JP,安逸领主的愉快领地防卫～以生产系魔术将无名小村打造成最强要塞都市～,これは同名ライトノベルをアニメ化。領主が生産魔法で領地を守る。異世界と日常、ライトアドベンチャーが特徴で、領主の領地経営が楽しい。
2320,primary,ja-JP,TRIGUN STARGAZE,"""TRIGUN STARGAZE"" は『トライガン』の映画。ガンマンのヴァッシュの冒険。今作は新章を巡る作品。ガンアクションと熱さ、群像劇が特徴で、華麗なバトルシーン。"
2321,primary,ja-JP,ダーウィン事変,"""ダーウィン事変"" は同名漫画をアニメ化。人間と動物のハイブリッドの物語。SFとサスペンス、群像劇がテーマで、重厚な雰囲気。ハイブリッドの生存が緊張感に満ちている。"
2322,primary,ja-JP,异世界的安泰全看社畜,これは同名ライトノベルをアニメ化。会社員の異世界での日常。異世界とコメディ、日常が特徴で、会社員の毒舌と異世界の設定が笑いに満ちている。
2323,primary,ja-JP,透明男与人类女～不久成为夫妇的二人～,これは同名漫画をアニメ化。透明人間と人間の女性の恋愛。恋愛と日常、コメディが特徴で、透明人間の設定と二人の掛け合いが萌えに満ちている。
2324,primary,ja-JP,転生したらドラゴンの卵だった 〜最強ではないけど最強のドラゴンになる〜,"""転生したらドラゴンの卵だった 〜最強ではないけど最強のドラゴンになる〜"" は同名ライトノベルをアニメ化。異世界でドラゴンの卵に転生した主人公の冒険。異世界とバトル、成長がテーマ。"
2325,primary,ja-JP,神八小妹不可怕,これは同名漫画をアニメ化。神の妹の日常。日常とコメディ、癒しが特徴で、神の妹の掛け合いが萌えに満ち、温かい雰囲気。
2326,primary,ja-JP,贵族转生 ～得天眷顾一出生就获得最强力量～,これは同名ライトノベルをアニメ化。転生した貴族の少年が生まれながら最強の力を持つ。異世界とバトル、ハーレムが特徴で、貴族の力と冒険が見どころ。
2327,primary,ja-JP,勇者之屑,これは同名漫画をアニメ化。勇者の屑と呼ばれる少年の物語。ファンタジーとバトル、群像劇が特徴で、少年の戦いと成長が緊張感に満ちている。
2328,primary,ja-JP,皎洁迎宵之月,これは同名漫画をアニメ化。王女と従者の恋愛。恋愛と宮廷、日常が特徴で、王女の純真さと従者の忠誠が萌えに満ち、華やかな雰囲気。
2329,primary,ja-JP,蘑菇魔女,これは同名漫画をアニメ化。キノコの魔女の日常。ファンタジーと癒し、日常が特徴で、キノコの魔女と人間たちの掛け合いが温かさに満ちている。
2330,primary,ja-JP,「凭你也想讨伐魔王？」被勇者小队逐出队伍，只好在王都自在过活,これは同名ライトノベルをアニメ化。勇者のパーティーから追い出された少年のスローライフ。異世界と日常、恋愛が特徴で、少年のスローライフが温かさに満ちている。
2331,primary,ja-JP,现在多闻君是哪一面！？,これは同名漫画をアニメ化。多面性の多聞くんの恋愛。恋愛とコメディ、日常が特徴で、多聞くんのギャップと掛け合いが萌えに満ちている。
2332,primary,ja-JP,优雅贵族的休假指南。,これは同名ライトノベルをアニメ化。優雅な貴族の休暇日常。異世界と日常、癒しが特徴で、貴族の休暇とスローライフが温かさに満ちている。
2333,primary,ja-JP,有栖川炼原来是女孩子啊。,これは同名漫画をアニメ化。男装の少女の学園物語。恋愛とコメディ、学園が特徴で、少女の男装と恋愛日常が笑いに満ちている。
2334,primary,ja-JP,闇芝居 第16期,"""闇芝居 第16期"" は紙芝居形式で様々な怪談を語るホラー短編アニメシリーズ。ノスタルジックな画風とグロテスクなプロット、背筋が凍る雰囲気で知られる。"
2335,primary,ja-JP,草莓哀歌,これは少女たちの青春物語を描く短編アニメ。繊細な日常と率直な感情、柔らかい雰囲気が特徴。平穏な日常の中で少女たちの心の動きと友情、成長を描く。
2336,primary,ja-JP,和机器人啪啪啪能算在经验次数里吗？,これは人間とロボットの恋愛を描く短編アダルト向けアニメ。恋愛とアダルト、SFが特徴で、アンニュイな雰囲気と緊張感ある掛け合い。
2337,primary,ja-JP,北斗の拳 ラオウの兵士たちの挽歌,"""北斗の拳 ラオウの兵士たちの挽歌"" は『北斗の拳』のスピンオフアニメ。兵士たちの物語。今作は兵士たちの視点から戦争の日常を描く。コメディと時代劇、群像劇が特徴。"
2338,primary,ja-JP,かぐや様は告らせたい-大人への階段-,"""かぐや様は告らせたい-大人への階段-"" はシリーズの続編。白銀とかぐやの恋愛頭脳戦が続く。今作は二人の恋愛ゲームが新たな段階に到達。恋愛とコメディ、頭脳戦が特徴。"
2339,primary,ja-JP,我们不可能成为恋人！绝对不行。 (※似乎可行？) 〜再次闪耀！〜,これはシリーズの続編。少女たちの恋愛物語が続く。今作は少女たちの関係がさらに発展。百合と恋愛、コメディが特徴で、明るい雰囲気。
2340,primary,ja-JP,MFゴースト 第3期,"""MFゴースト 第3期"" はシリーズの続編。レーサー少年たちのレースが続く。今作は少年たちのカーレースでの競争がさらに発展。レースと熱さ、競技が特徴で、熱いレースシーン。"
2341,primary,ja-JP,アンデッドアンラック 冬篇,"""アンデッドアンラック 冬篇"" はシリーズの続編。フーコとアンディの戦いが続く。今作は冬篇を巡る作品。バトルと熱さ、群像劇が特徴で、華麗なバトルシーン。"
2342,primary,ja-JP,为了我最爱的义兄，我要长命百岁！,これは同名ライトノベルをアニメ化。愛する義兄のために長生きを目指す少女の物語。恋愛と宮廷、群像劇が特徴で、少女の努力と兄との掛け合いが温かさに満ちている。
2343,primary,ja-JP,终究、与你相恋。 第二季,これは第1期の続編。少年少女の恋愛物語が続く。今作は少女たちの感情の動きがさらに展開。恋愛と青春、群像劇が特徴で、温かい雰囲気。
2344,primary,ja-JP,炎炎ノ消防隊 第3期 第2クール,"""炎炎ノ消防隊 第3期 第2クール"" はシリーズの続編。森羅日下部の戦いが続く。今作は焔ビトの脅威と新たな展開を巡る作品。バトルと熱さ、群像劇が特徴。"
2345,primary,ja-JP,ダークムーン 月の祭壇,"""ダークムーン 月の祭壇"" はダークムーンの物語を描く短編アニメ。ファンタジーとバトル、群像劇が特徴で、独特の雰囲気。ダークムーンの運命が緊張感に満ちている。"
2346,primary,ja-JP,地獄先生ぬ〜べ〜 第2期,"""地獄先生ぬ〜べ〜 第2期"" はシリーズの続編。教師ぬ〜べ〜の除霊日常が続く。今作は教師と生徒の怪談がさらに発展。妖怪とコメディ、日常が特徴で、明るい雰囲気。"
2347,primary,ja-JP,超时空辉夜姬！,これはかぐや姫のSF物語を描く短編アニメ。SFとコメディ、日常が特徴で、明るい雰囲気。
2348,primary,ja-JP,姫様,"""姫様""拷問""の時間です 第2期"" は第1期の続編。姫の拷問日常が続く。今作は姫と拷問官の掛け合いがさらに発展。コメディとファンタジー、日常が特徴で、姫の毒舌とグルメが笑いに満ちている。"
2349,primary,ja-JP,正义使者 -我的英雄学院之非法英雄- 第二季,これは第1期の続編。ヴィジランテヒーローの物語が続く。今作はヴィジランテヒーローの戦いと成長がさらに発展。ヒーローとバトル、群像劇が特徴で、華麗なバトルシーン。
2350,primary,ja-JP,第三季,これは軽妙で明るい物語を描く短編アニメ。日常とコメディ、群像劇が特徴で、キャラクターたちが思いがけない状況で絡み合う。
2351,primary,ja-JP,百米。,これは百メートル走の物語を描く短編アニメ。スポーツと熱さ、青春が特徴で、緊迫した雰囲気。百メートル走の競争が緊張感に満ちている。
2352,primary,ja-JP,プリキュア探偵,"""プリキュア探偵"" はプリキュアシリーズのスピンオフアニメ。探偵の少女たちの推理。今作は少女たちの推理での日常を描く。魔法少女と推理、日常が特徴で、明るい雰囲気。"
2353,primary,ja-JP,淡岛百景,これは淡路島での物語を描く短編アニメ。日常と癒し、群像劇が特徴で、静かな雰囲気。島の生活の中で温かさを描く。
2354,primary,ja-JP,纯洁庞克 发条少女,これは同名漫画をアニメ化。ゼンマイ仕掛けの少女の物語。ファンタジーとバトル、群像劇が特徴で、独特の雰囲気。ゼンマイ仕掛けの少女の運命が緊張感に満ちている。
2355,primary,ja-JP,公鸡斗士,これは同名漫画をアニメ化。ボクサーの少年の戦い。ボクシングと熱さ、群像劇が特徴で、緊張感ある試合シーン。少年の成長が感動的。
2356,primary,ja-JP,春夏秋冬代行者 春之舞,これは同名小説をアニメ化。季節の代行者である少女たちの物語。ファンタジーとバトル、群像劇がテーマで、少女たちの運命と絆が緊張感に満ちている。
2357,primary,ja-JP,異世界でチート能力を手にした俺は、現実世界をも無双する 特別編,"""異世界でチート能力を手にした俺は、現実世界をも無双する 特別編"" はシリーズの続編。異世界と現実世界での少年の物語が続く。今作は少年の両世界での冒険がさらに発展。異世界とバトル、ハーレムが特徴。"
2358,primary,ja-JP,女仆小姐的贪吃日常,これはメイドのグルメ日常を描く短編アニメ。グルメとコメディ、日常が特徴で、メイドの大食いとグルメが萌えに満ちている。
2359,primary,ja-JP,最强的职业不是勇者也不是贤者好像是鉴定士(伪)的样子?,これは同名ライトノベルをアニメ化。鑑定士の少年の異世界冒険。異世界とバトル、ライトアドベンチャーが特徴で、鑑定士の成長と冒険が見どころ。
2360,primary,ja-JP,ラブライブ！虹ヶ咲学園スクールアイドル同好会 完結編 第2章,"""ラブライブ！虹ヶ咲学園スクールアイドル同好会 完結編 第2章"" は虹ヶ咲の映画。少女たちの物語が最終章を迎える。今作は完結編を巡る作品。音楽と夢追い、群像劇が特徴。"
2361,primary,ja-JP,ゾンビランドサガ ドリームギャラクシーパラダイス,"""ゾンビランドサガ ドリームギャラクシーパラダイス"" は『ゾンビランドサガ』の映画。ゾンビアイドルたちの物語。今作はドリームギャラクシーパラダイスを巡る作品。アイドルとコメディ、群像劇が特徴。"
2362,primary,ja-JP,无尽的斯嘉丽,これは想像力豊かな冒険物語を描く短編アニメ。ファンタジーと冒険、群像劇が特徴。果てしなく広がる幻想世界でキャラクターたちが素敵な旅を繰り広げる。
2363,primary,ja-JP,冰之城墙,これは同名漫画をアニメ化。氷の壁の世界での少女たちの物語。ファンタジーと生存、群像劇がテーマで、重厚な雰囲気。少女たちの運命が緊張感に満ちている。
2364,primary,ja-JP,とんがり帽子のアトリエ,"""とんがり帽子のアトリエ"" は同名漫画をアニメ化。魔法のアトリエでの少女の学び。魔法と成長、群像劇がテーマで、少女の魔法の道が温かさに満ち、洗練された作画。"
2365,primary,ja-JP,迦楠大人的白给是恶魔级,これは悪魔カナンの日常を描く短編アニメ。ファンタジーとコメディ、癒しが特徴で、カナンの掛け合いが萌えに満ちている。
2366,primary,ja-JP,没有辣妹会对阿宅温柔!?,これは同名漫画をアニメ化。オタクの少年とギャルの恋愛。恋愛とコメディ、日常が特徴で、オタクとギャルの対比が萌えに満ちている。
2367,primary,ja-JP,姬骑士是蛮族的新娘,これは同名漫画をアニメ化。姫騎士と蛮族の恋愛。恋愛とファンタジー、コメディが特徴で、姫騎士と蛮族の掛け合いが萌えに満ちている。
2368,primary,ja-JP,お隣の天使様にいつの間にか駄目人間にされていた件 第2期,"""お隣の天使様にいつの間にか駄目人間にされていた件 第2期"" は第1期の続編。少年と隣の天使のような少女の日常が続く。今作は二人の関係がさらに発展。恋愛と日常、癒しが特徴。"
2369,primary,ja-JP,自称恶役大小姐的婚约者观察记录。,これは同名ライトノベルをアニメ化。自称悪役令嬢に転生した少女の婚約。異世界と恋愛、コメディが特徴で、悪役令嬢の観察と日常が笑いに満ちている。
2370,primary,ja-JP,上伊那牡丹，酒醉身姿似百合花般,これは同名漫画をアニメ化。少女と美酒の日常。日常と癒し、群像劇が特徴で、少女のほろ酔い日常が温かさに満ちている。
2371,primary,ja-JP,身为悲剧始作俑者的最强邪恶BOSS女王为民竭心尽力。 第二季,これは第1期の続編。最強の悪役ボス女王の物語が続く。今作は民のために尽力する女王の日常がさらに発展。異世界とコメディ、恋愛が特徴で、明るい雰囲気。
2372,primary,ja-JP,复制品的我也会谈恋爱。,これは同名ライトノベルをアニメ化。クローン少女の恋愛。恋愛とSF、日常が特徴で、クローンのアイデンティティと恋愛が見どころ。独特の雰囲気。
2373,primary,ja-JP,落语朱音,これは同名漫画をアニメ化。落語での少女の成長。落語と青春、群像劇が特徴で、少女の落語の道での努力が心に響く。
2374,primary,ja-JP,雾尾粉丝后援会,これはファンクラブの日常を描く短編アニメ。コメディとアイドル、日常が特徴で、ファンクラブの活動が笑いに満ちている。
2375,primary,ja-JP,当前、正被打扰中！,これは日常で常に邪魔される面白い話を描く短編アニメ。コメディと日常、毒舌が特徴で、主人公が肝心な時にいつも邪魔され、笑いを誘う。
2376,primary,ja-JP,ダイヤのA actII 第2期,"""ダイヤのA actII 第2期"" はシリーズの続編。沢村栄純の野球の道が続く。今作は青道高校の甲子園での挑戦がさらに発展。野球と熱さ、青春が特徴で、熱い試合シーン。"
2377,primary,ja-JP,幽灵音乐会,これは幽霊のコンサートの物語を描く短編アニメ。音楽とファンタジー、癒しが特徴で、独特の雰囲気。幽霊たちの音楽が魅力的。
2378,primary,ja-JP,日本三国,これは三国志のコメディ物語を描く短編アニメ。歴史とコメディ、群像劇が特徴で、三国志キャラのパロディが笑いに満ちている。
2379,primary,ja-JP,和班上第二可爱的女孩成为朋友,これは同名漫画をアニメ化。クラスで二番目に可愛い女の子との友情。日常と恋愛、癒しが特徴で、二人の掛け合いが温かさに満ちている。
2380,primary,ja-JP,木头风纪委员和迷你裙JK的故事,これは同名漫画をアニメ化。風紀委員と女子高生の日常。恋愛とコメディ、学園が特徴で、木頭な風紀委員と少女の掛け合いが萌えに満ちている。
2381,primary,ja-JP,楠木邸的神明庭院,これは神様の庭園の物語を描く短編アニメ。ファンタジーと癒し、日常が特徴で、静かな雰囲気。庭園の日常の中の温かさを描く。
2382,primary,ja-JP,がんばれ！中村くん!!,"""がんばれ！中村くん!!"" は同名漫画をアニメ化。内気な少年中村の空想日常。コメディと日常、BLが特徴で、中村の妄想と密かな恋心が笑いに満ちている。"
2383,primary,ja-JP,魔入りました！入間くん 第4期,"""魔入りました！入間くん 第4期"" はシリーズの続編。優しい少年入間の悪魔学校日常が続く。今作は入間の魔界での成長と新たな挑戦がさらに発展。コメディと日常、魔界が特徴。"
2384,primary,ja-JP,弱弱老师,これは同名漫画をアニメ化。弱気な先生の学園日常。コメディと日常、群像劇が特徴で、先生の気弱さと生徒たちとの掛け合いが笑いに満ちている。
2385,primary,ja-JP,摩绪,これはモジの温かい日常を描く短編アニメ。日常と癒し、群像劇が特徴で、静かな日常の中でモジが周囲の人々と温かい繋がりを築く。柔らかい作画と静かな雰囲気で人と人の絆を丁寧に描く。
2386,primary,ja-JP,マリッジトキシン,"""マリッジトキシン"" は同名漫画をアニメ化。毒舌の少女と少年の結婚。恋愛とコメディ、日常が特徴で、少女の毒舌と少年との掛け合いが笑いに満ちている。"
2387,primary,ja-JP,左撇子艾伦,これは同名漫画をアニメ化。美術学生アレンの物語。美術と青春、群像劇が特徴で、アレンの美術での成長が緊張感に満ちている。
2388,primary,ja-JP,神の雫,"""神の雫"" は同名漫画をアニメ化。ワイン評論の物語。グルメと競争、群像劇が特徴で、ワインのテイスティングと競争が魅力的。"
2389,primary,ja-JP,淫狱团地,これは閉鎖された世界の物語を描く成人向けダークアニメ。重厚な雰囲気と抑圧的な群像劇、歪んだ人間関係が特徴で、人間の深層の葛藤と欲望を灰色のトーンで描く。
2390,primary,ja-JP,杀手青春,これは殺し屋と青春の物語を描く短編アニメ。コメディとバトル、日常が特徴で、殺し屋のギャップと青春の日常が笑いに満ちている。
2391,primary,ja-JP,拜托了偶像公主,これは少女向けアイドルアニメ。歌とダンスで舞台で輝くお姫様たち。今作は少女たちが夢のためにアイドルの道で成長する。華やかなステージ演出と可愛いキャラクター、口ずさみたくなる歌が特徴。
2392,primary,ja-JP,一叠间漫画咖啡屋生活！,これは同名漫画をアニメ化。漫画喫茶で暮らす少年の日常。日常とコメディ、オタク文化が特徴で、少年の漫画喫茶生活が笑いに満ちている。
