bangumiId,kind,lang,title,content
1972,primary,en-US,夏日幽灵,"""Summer Ghost"" is a movie anime telling the story of the boys and girls. Three boys summon a ghost through fireworks; the work features youth, healing, and life and death as themes, with exquisite visuals. The growth of the boys is moving, making it a warm work."
1973,primary,en-US,小书痴的下克上 〜为了成为图书管理员而不择手段〜 第三季,"""Ascendance of a Bookworm"" (Season 3) continues the series; the story of the book-loving girl continues. In this work, the girl's efforts to become a librarian develop further; the work features isekai, daily life, and growth as themes, with a warm atmosphere, making it a unique work."
1974,primary,en-US,真·一骑当千,"""Shin Ikki Tousen"" continues the series; the battles of the fighter girls continue. This work revolves around a new battle; the work features battle, fan-service, and ensemble, with gorgeous battle scenes, making it a sequel of the Ikki Tousen series."
1975,primary,en-US,新罗马浴场,"""Thermae Romae Novae"" adapts the same-name manga. The time travel of an ancient Roman architect in the bathhouse. The work features comedy, history, and daily life; the time travel setting is full of laughs, with a light atmosphere, making it a hilarious work."
1976,primary,en-US,羽球青春,"""Love All Play"" adapts the same-name manga. The story of a boy in the badminton club. The work features badminton, youth, and ensemble, with tense match scenes. The growth of the boys is moving, making it a solid sports work."
1977,primary,en-US,恋爱要在世界征服后,"""Love After World Domination"" adapts the same-name manga. The romance between an executive of a hostile organization and a ranger member. The work features romance, comedy, and tokusatsu; the opposition and romance of the two are full of laughs, with a light atmosphere, making it a joyful work."
1978,primary,en-US,身为女主角 讨厌的女主角与秘密的工作,"This is a movie anime telling the story of a girl and an idol. The feelings of a girl between a band and an idol; the work features romance, music, and youth as themes, with a warm atmosphere, making it a warm work."
1979,primary,en-US,黑岩射手：黎明降临,"""Black Rock Shooter: Dawn Fall"" is a new anime of Black Rock Shooter; the battles of the girls. This work revolves around the story of Dawn Fall; the work features battle, ensemble, and darkness, with a heavy atmosphere. The fates of the girls are full of tension, making it a sequel of the Black Rock Shooter series."
1980,primary,en-US,影之诗F,"""Shadowverse Flame"" continues the series; the card battles of the boys continue. In this work, new protagonists and chapters appear; the work features cards, passion, and competition, with gorgeous battle scenes, making it a game adaptation."
1981,primary,en-US,社畜小姐想被幽灵幼女治愈。,"This is a short anime telling the daily life of an office worker and a ghost girl. The work features daily life, healing, and comedy; the daily life of the office worker being healed by the ghost girl is full of warmth, with short episodes, making it a stress-relieving short anime."
1982,primary,en-US,古见同学有交流障碍症 第二季,"""Komi Can't Communicate"" (Season 2) continues the first season; the daily life of Komi continues. In this work, Komi's communication disorder and efforts develop further; the work features daily life, healing, and comedy, with a warm atmosphere, making it a sequel of the Komi series."
1983,primary,en-US,骸骨骑士大人异世界冒险中,"""Skeleton Knight in Another World"" adapts the same-name light novel. A young man reincarnated as a skeleton knight adventures in another world. The work features isekai, light adventure, and passion; the skeleton knight's power and justice are highlights, with a light atmosphere, making it a joyful work."
1984,primary,en-US,相合之物,"""Deaimon"" adapts the same-name manga. The story of a boy who returned to his hometown's wagashi shop and a girl. The work features gourmet food, daily life, and healing; the warm daily life of the wagashi shop is full of human warmth, with a warm atmosphere, making it a healing work."
1985,primary,en-US,恋爱游戏世界对路人角色很不友好,"""Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs"" adapts the same-name light novel. A boy reincarnated in the world of an otome game. The work features isekai, romance, and comedy; the mob's counterattack is full of laughs, with a light atmosphere, making it a joyful work."
1986,primary,en-US,这个医师超麻烦,"This adapts the same-name light novel. The adventure of a sharp-tongued doctor and a knight girl. The work features fantasy, comedy, and daily life; the doctor's sharp tongue and adventure are full of laughs, with a light atmosphere, making it a joyful work."
1987,primary,en-US,勇者，辞职不干了,"""I'm Quitting Heroing"" adapts the same-name light novel. A dismissed hero joins the demon army. The work features isekai, comedy, and daily life; the hero's workplace and the interactions with the demon army are full of laughs, with a light atmosphere, making it a joyful work."
1988,primary,en-US,处刑少女的生存之道,"""The Executioner and Her Way of Life"" adapts the same-name light novel. The story of an executioner girl and a reincarnator. The work features fantasy, battle, and ensemble, with a heavy atmosphere. The fates of the girls are full of tension, making it a novel-styled work."
1989,primary,en-US,八十龟酱观察日记 第四册,"""Yatogame-chan Kansatsu Nikki"" (Fourth volume) continues the series; the daily life of the boy and the Nagoya girl continues. In this work, Yatogame-chan's dialect and culture remain charming; the work features daily life and regional culture, with short episodes, making it a stress-relieving short anime."
1990,primary,en-US,群青的号角,"""Fanfare of Adolescence"" is an original anime telling the story of the boys at a horse racing school. The growth and competition of the boys at the horse racing training school; the work features competition, youth, and ensemble, with a passionate atmosphere. The dreams of the boys are moving, making it a unique work."
1991,primary,en-US,RPG不动产,"""RPG Real Estate"" adapts the same-name manga. The daily life of the girls at a real estate company. The work features daily life, healing, and fantasy; the interactions of the girls in their real estate work are full of warmth, with cute art and a light atmosphere, making it a healing work."
1992,primary,en-US,史上最强的大魔王转生为村民A,"""The Greatest Demon Lord Is Reborn as a Typical Nobody"" adapts the same-name light novel. A boy reincarnated from the great demon lord as a villager. The work features isekai, battle, and comedy; the contrast between the demon lord and the villager is full of laughs, with a light atmosphere, making it a joyful work."
1993,primary,en-US,创之界限 -#FFFFFF-,"""Build Divide -#FFFFFF-"" continues the series; the battles of the boys in the Boundary continue. This work revolves around a new chapter; the work features cards, battle, and ensemble, with gorgeous battle scenes, making it a game adaptation."
1994,primary,en-US,舞动不止,"""Dance Dance Danseur"" adapts the same-name manga. The story of a boy in ballet. The work features ballet, youth, and ensemble, with beautiful dance scenes. The boy's growth is moving, making it a work full of artistic atmosphere."
1995,primary,en-US,盾之勇者成名录 第二季,"""The Rising of the Shield Hero"" (Season 2) continues the first season; the battles of Naofumi Iwatani continue. In this work, Naofumi's adventure and new threats in another world unfold; the work features isekai, darkness, and growth as themes, with gorgeous battle scenes, making it a sequel of the Shield Hero series."
1996,primary,en-US,辉夜大小姐想让我告白-超级浪漫-,"""Kaguya-sama: Love is War -Ultra Romantic-"" is the third season of Kaguya-sama; the love battle of wits between Shirogane and Kaguya continues. In this work, the love game of the two reaches a climax; the work features romance, comedy, and battle of wits, with exaggerated performances and dense laughs, making it a highly acclaimed romantic comedy of recent years."
1997,primary,en-US,王者天下 第四季,"""Kingdom"" (Season 4) continues the series; the road of unification of Shin and Ying Zheng continues. This work revolves around new wars and internal affairs; the work features history, war, and passion, with grand war scenes. Shin's growth is moving, making it a sequel of the Kingdom series."
1998,primary,en-US,女忍者椿的心事,"""In the Heart of Kunoichi Tsubaki"" adapts the same-name manga. The story of kunoichi Tsubaki and boys. The work features ninja, romance, and comedy; Tsubaki's worries and the daily life of the ninja are full of laughs, with a light atmosphere, making it a joyful work."
1999,primary,en-US,测不准的阿波连同学,"""Aharen-san wa Hakarenai"" adapts the same-name manga. The daily life of Aharen-san's sense of distance and a boy. The work features romance, comedy, and daily life; Aharen's unpredictability and the boy's reactions are full of moe, with a light atmosphere, making it a joyful work."
2000,primary,en-US,小鸟之翼 高尔夫少女,"""Birdie Wing: Golf Girls' Story"" is an original anime telling the story of the girls in golf. The encounter and competition of the genius golf girls; the work features competition, passion, and ensemble, with tense match scenes. The growth of the girls is moving, making it a unique sports work."
2001,primary,en-US,歌愈少女,"""Healer Girl"" is an original anime telling the story of the girls who heal with songs. The girls heal the wounded with their singing; the work features music, healing, and ensemble, with a warm atmosphere. The girls' songs are moving, making it a work full of musical charm."
2002,primary,en-US,朋友游戏,"""Tomodachi Game"" adapts the same-name manga. The boys and girls are drawn into the psychological battles of the friend game. The work features suspense, psychological battles, and ensemble, with a tense atmosphere. The truth and betrayals of the game are impactful, making it a gripping work."
2003,primary,en-US,青之芦苇,"""Ao Ashi"" adapts the same-name manga. The growth of boy Ashito Aoi in soccer. The work features soccer, passion, and youth, with tense match scenes. Ashito's growth is moving, making it a solid sports work."
2004,primary,en-US,理科生坠入情网故尝试证明[r=1-sinθ]♡,"""Science Fell in Love, So I Tried to Prove It [r=1-sinθ]"" continues the series; the scientific proof of love by science university students continues. In this work, the love experiments of the protagonists develop further; the work features romance, comedy, and science education, with a light atmosphere, making it a hilarious work."
2005,primary,en-US,游戏王 Go Rush！！,"""Yu-Gi-Oh! Go Rush!!"" is a Yu-Gi-Oh series anime; the battles of the duelists. This work revolves around a new chapter; the work features cards, passion, and duels, with gorgeous duel scenes, making it a new chapter of the Yu-Gi-Oh series."
2006,primary,en-US,间谍过家家,"""SPY×FAMILY"" adapts the same-name manga. Spy Twilight forms a temporary family for a mission. This work revolves around the daily life of Twilight, Yor, and Anya; the work features comedy, family, and spies, with Anya's psychic power and family warmth full of moe, with a light atmosphere, making it a phenomenal work."
2007,primary,en-US,约会大作战 第四季,"""Date A Live IV"" continues the series; the dates of Shido Itsuka and the spirits continue. In this work, new spirits and crises appear, and Shido seals the spirits' powers through dates; the work features romance, battle, and harem, with gorgeous battle scenes, making it a sequel of the Date A Live series."
2008,primary,en-US,夏日重现,"""Summer Time Rendering"" adapts the same-name manga. Boy Shinpei's summer time loop in his hometown. The work features suspense, time loop, and battle as themes, with a tense atmosphere. Shinpei's challenges and the truth unfold layer by layer, making it a highly acclaimed suspense work."
2009,primary,en-US,雀魂 PONG☆,"""Mahjong Soul Pong"" adapts the same-name game, telling the daily life of the mahjong girls. The work features mahjong, daily life, and comedy, with cute art and short episodes, showcasing the fun of mahjong in light daily life, making it a stress-relieving short anime."
2010,primary,en-US,街角魔族 2丁目,"""The Demon Girl Next Door"" (2-chome) continues the first season; the daily life of demon girl Yuuko Yoshida continues. In this work, the interactions between Yuuko and the magical girl develop further; the work features daily life, magic, and comedy, with cute art and a light atmosphere, making it a healing work."
2011,primary,en-US,剧场版 Free!-the Final Stroke- 前篇,"""Free! -the Final Stroke- (Part 1)"" is a movie of Free!; the swimming story of Haruka reaches the final chapter. This work revolves around the final challenge of Haruka and his partners; the work features swimming, youth, and emotions as themes, with beautiful water animation, making it a movie of the Free! series."
2012,primary,en-US,渔港的肉子酱,"""Fortune Favors Lady Nikuko"" is a movie anime telling the life of a mother and daughter at a fishing port. The warm daily life of the girl and her mother; the work features daily life, healing, and family love as themes, with a warm atmosphere. The bond of the mother and daughter is moving, making it a warm work."
2013,primary,en-US,剧场版 黄金拼图 谢谢你!!,"""Kiniro Mosaic: Thank You!!"" is a movie of Kiniro Mosaic; the daily life of the girls. This work revolves around the graduation and friendship of the girls; the work features daily life, healing, and ensemble, with cute art and a warm atmosphere, making it a movie of the Kiniro Mosaic series."
2014,primary,en-US,我让最想被拥抱的男人给威胁了。～西班牙篇～,"""Dakaichi: My Number 1"" (Spain Arc) continues the series; the romance between Saijo and Chihiro continues. In this work, the story of the two unfolds in Spain; the work features BL romance, the entertainment industry, and daily life, with a gorgeous atmosphere, making it a fine BL anime."
2015,primary,en-US,魔法使黎明期,"""The Dawn of the Witch"" adapts the same-name light novel. The story of the students of the magic academy. The boys adventure in the dawn of the witch; the work features fantasy, adventure, and ensemble, with a unique atmosphere, making it a witch-themed work."
2016,primary,en-US,杜鹃的婚约,"""A Couple of Cuckoos"" adapts the same-name manga. The story of switched babies and an engagement. The daily life of the boy and girl in the engagement and family; the work features romance, daily life, and comedy, with a light atmosphere, making it a joyful romance work."
2017,primary,en-US,Love Live! 虹咲学园校园偶像同好会 第二季,"""Love Live! Nijigasaki High School Idol Club"" (Season 2) continues the first season; the idols of Nijigasaki Academy continue. In this work, the girls take on new challenges on the idol path; the work features music, chasing dreams, and ensemble, with moving songs and gorgeous stage performances, making it a sequel of the Love Live series."
2018,primary,en-US,Estab-Life Great Escape,"""Estab-Life: Great Escape"" is an original anime telling the story of escaping from the city. The girls carry out escapes in diverse cities; the work features sci-fi, ensemble, and adventure, with a unique atmosphere. The escapes of the girls are imaginative, making it a novel-styled work."
2019,primary,en-US,派对浪客诸葛孔明,"""Ya Boy Kongming!"" adapts the same-name manga. Zhuge Kongming reincarnates in modern Shibuya. Kongming helps singer Eiko as a strategist; the work features music, schemes, and comedy. The combination of Kongming's strategies and the modern stage is charming, with a passionate atmosphere, making it a uniquely styled work."
2020,primary,en-US,进击的巨人 最终季 Part.2,"""Attack on Titan: The Final Season Part 2"" continues the final season; the battles of Eren and the Survey Corps continue. This work revolves around the climax of the Marley arc and the truth of the Titans; the work features battle, suspense, and despair as themes, with high-quality production, making it the finale of the Attack on Titan series."
2021,primary,en-US,魔法纪录 魔法少女小圆外传 Final SEASON -浅梦的黎明-,"""Magia Record: Puella Magi Madoka Magica Side Story"" (Final SEASON -Dawn of a Shallow Dream-) continues the series; the story of the magical girls comes to an end. This work revolves around the dawn of a shallow dream; the work features magical girls, darkness, and ensemble, with a heavy atmosphere, making it a side story of the Madoka Magica series."
2022,primary,en-US,噬血狂袭 最终季,"""Strike the Blood Final"" continues the series; the vampire battles of Kojou Akatsuki come to an end. In this work, the story of Akatsuki and Yukina reaches the final chapter; the work features vampires, battle, and harem, with gorgeous battle scenes, making it the finale of the Strike the Blood series."
2023,primary,en-US,鬼裤衩,"""Onipan!"" is WIT STUDIO's original anime telling the story of the three demon girls. The demon girls come to the human world to change the image of evil demons; the work features comedy, daily life, and fantasy, with a light atmosphere, making it a joyful work."
2024,primary,en-US,境界战机 第二部,"""Kyoukai Senki"" (Part 2) continues the first season; the battles of the boys continue. In this work, the battles of the boys in the occupied land develop further; the work features mecha battles, passion, and ensemble, with gorgeous battle scenes, making it a sequel of the Kyoukai Senki series."
2025,primary,en-US,键等 第二季,"""Kaginado"" (Season 2) continues the first season; the crossover of Key works continues. In this work, the characters of each work continue to gather; the work features comedy, daily life, and ensemble, with a light atmosphere, making it a fan-oriented work of Key."
2026,primary,en-US,3秒后，野兽。～坐在联谊会角落的他是个肉食系,"This is a short adult-oriented anime telling the romance at a mixer. The work features romance, adult themes, and daily life, with an ambiguous atmosphere and tense interactions, making it an adult-oriented romance work."
2027,primary,en-US,泡泡,"""Bubble"" is a movie anime telling the story of a boy and a girl in bubbles. The girl meets a boy amid the bubbles of Tokyo; the work features fantasy, romance, and action as themes, with exquisite visuals. The bond of the two is moving, making it an imaginative work."
2028,primary,en-US,爱、死亡 & 机器人 第三季,"""Love, Death & Robots"" (Season 3) continues the series; an anthology of sci-fi and horror anime. The work features imagination, horror, and philosophy; each episode has a different art style and subject matter, making it a diverse adult animation."
2029,primary,en-US,机动战士高达 库库鲁斯·杜安之岛,"""Mobile Suit Gundam: Cucuruz Doan's Island"" is a movie of the Gundam series, revolving around the story of Cucuruz Doan's Island. In this work, the encounter between Amuro and Cucuruz unfolds; the work features mecha battles, war, and ensemble, with high-quality production, making it a movie of the Gundam series."
2030,primary,en-US,联盟空军航空魔法音乐队 光辉魔女,"""Luminous Witches"" is a spin-off anime of the Strike Witches series; the girls of the music team. In this work, the girls support the battles with music; the work features music, daily life, and ensemble, with a warm atmosphere, making it a spin-off of the Strike Witches series."
2031,primary,en-US,异世界舅舅,"""Uncle from Another World"" adapts the same-name manga. An uncle who returned from another world lives with his nephew. The work features isekai, comedy, and daily life; the uncle's otherworld experiences and snark are full of laughs, with a light atmosphere, making it a hilarious work."
2032,primary,en-US,红白黑黄 冰雪帝国,"""RWBY: Ice Queendom"" is an anime of the RWBY series; the battles of the girls. This work revolves around the arc of the Ice Queendom; the work features battle, ensemble, and fantasy, with gorgeous action scenes, making it a sequel of the RWBY series."
2033,primary,en-US,即使如此依旧步步进逼,"""When Will Ayumu Make His Move?"" adapts the same-name manga. The romance between a boy in the shogi club and a girl. The work features romance, daily life, and comedy; the boy's straightforward confession and the girl's shyness are full of moe, with a light atmosphere, making it a joyful romance work."
2034,primary,en-US,东京猫猫 NEW～♡,"""Tokyo Mew Mew New"" is a remake of Tokyo Mew Mew; the girls transform into cats to protect the Earth. This work reinterprets the classic story; the work features magical girls, battle, and daily life, with a cute atmosphere, making it a re-animation of a classic."
2035,primary,en-US,天籁人偶,"""Prima Doll"" is an original anime telling the story of the automaton girls. In the world after the war, the daily life of the automaton girls at a café; the work features healing, daily life, and ensemble, with a warm atmosphere. The bonds of the girls are moving, making it a healing work."
2036,primary,en-US,来自深渊 烈日的黄金乡,"""Made in Abyss: The Golden City of the Scorching Sun"" continues the series; the adventure of Riko and Reg continues. This work revolves around the Golden City of the Scorching Sun; the work features adventure, fantasy, and darkness as themes, with exquisite visuals, making it a sequel of the Made in Abyss series."
2037,primary,en-US,影宅 第二季,"""The Shadows House"" (Season 2) continues the first season; the story of Kate and Emilico continues. In this work, the truth of the Shadows House and the adventure of the girls develop further; the work features suspense, ensemble, and darkness as themes, with a unique atmosphere, making it a sequel of the Shadows House series."
2038,primary,en-US,异世界药局,"""Parallel World Pharmacy"" adapts the same-name light novel. An apothecary reincarnates in another world and opens a pharmacy. The work features isekai, daily life, and healing; the apothecary's medicine-making and the daily life of another world are full of warmth, with a warm atmosphere, making it a healing work."
2039,primary,en-US,契约之吻,"""Engage Kiss"" is an original anime telling the story of a boy and a demon contract. The contract battles of boy Shu and the demon girl; the work features battle, romance, and ensemble, with a unique atmosphere. The truth of the contract unfolds layer by layer, making it a novel-styled work."
2040,primary,en-US,彻夜之歌,"""Call of the Night"" adapts the same-name manga. The story of a boy and a vampire girl. The work features romance, vampires, and the night, with a unique atmosphere. The encounter between the boy and the vampire is charming, making it a novel-styled work."
2041,primary,en-US,幽零幻镜,"""You0 Decive"" is an original anime telling the adventure of a boy in a virtual city. In a data-driven city, the story of the boy and his partners; the work features sci-fi, suspense, and ensemble, with a unique atmosphere, making it a novel-styled work."
2042,primary,en-US,传颂之物 二人的白皇,"""Utawarerumono: Mask of Truth"" is a sequel of Utawarerumono; the story of Haku continues. This work revolves around the arc of the two masks; the work features fantasy, politics, and ensemble, with a grand worldview, making it a sequel of the Utawarerumono series."
2043,primary,en-US,打工吧！！魔王大人,"""The Devil is a Part-Timer!"" continues the series; the daily life of the demon king working at a convenience store continues. In this work, the modern life of the demon king and the hero develops further; the work features comedy, daily life, and fantasy, with a light atmosphere, making it a joyful work."
2044,primary,en-US,足球风云 通往未来的一球,"""Aoki Densetsu Shoot!"" adapts the same-name manga. The story of the boys in soccer. The work features soccer, youth, and ensemble, with tense match scenes. The growth of the boys is moving, making it a solid sports work."
2045,primary,en-US,新网球王子 U-17 世界杯,"""The Prince of Tennis II: U-17 World Cup"" continues the series; the battles of the tennis boys continue. This work revolves around the U-17 World Cup; the work features tennis, passion, and competition, with match scenes full of power, making it a sequel of the Prince of Tennis series."
2046,primary,en-US,莉可丽丝,"""Lycoris Recoil"" is an original anime telling the daily life of the girl agents. The girls carry out missions under the cover of a café; the work features action, daily life, and ensemble, with gorgeous battle scenes. The bonds of the girls run throughout, making it a phenomenal original work."
2047,primary,en-US,OVERLORD 第四季,"""OVERLORD"" (Season 4) continues the series; the expansion of Ainz Ooal Gown's power continues. This work revolves around the conquest of Nazarick and the world; the work features isekai, dark fantasy, and ensemble, with Ainz's power and caution creating a contrasting charm, making it a classic of the isekai genre."
2048,primary,en-US,异世界迷宫里的后宫生活,"""Harem in the Labyrinth of Another World"" adapts the same-name light novel. The adventure of a boy in the labyrinth of another world. The work features isekai, harem, and adventure; the boy's battles in the labyrinth and harem life are highlights, with a light atmosphere, making it a standard isekai work."
2049,primary,en-US,东方少年 第2部分,"""Orient"" (Part 2) continues the first season; the battles of the boys continue. In this work, the battles of the boys in a world dominated by demons develop further; the work features battle, passion, and ensemble, with gorgeous battle scenes, making it a sequel of the Orient series."
2050,primary,en-US,闪耀路标,"""Shine Post"" is an original anime telling the story of the idol group TiNgS. The girls grow under a manager who can see through lies; the work features idols, music, and ensemble, with a warm atmosphere. The growth of the girls is moving, making it an idol anime."
2051,primary,en-US,花火酱总是迟到,"""Hanabi-chan wa Okuregachi"" is a short anime telling the daily life of Hanabi, who is always late. The work features daily life, comedy, and healing, with cute art and short episodes, showcasing the interactions of Hanabi in light daily life, making it a stress-relieving short anime."
2052,primary,en-US,幕末替身传说,"This is an original anime telling the story of the substitute samurai. The boys act as substitutes in the end of the Edo period; the work features historical era, battle, and ensemble, with a unique atmosphere, making it a novel-styled work."
2053,primary,en-US,在地下城寻求邂逅是否搞错了什么 第四季 新章 迷宫篇,"""Is It Wrong to Try to Pick Up Girls in a Dungeon?"" (Season 4, New Chapter: Labyrinth Arc) continues the series; Bell's adventure continues. In this work, Bell's challenges in the labyrinth develop further; the work features fantasy, adventure, and battle, with gorgeous battle scenes. Bell's growth is moving, making it a sequel of the DanMachi series."
2054,primary,en-US,Love Live! Superstar!! 第二季,"""Love Live! Superstar!!"" (Season 2) continues the first season; the idols of Yuigaoka Girls' High School continue. In this work, the girls take on new challenges on the idol path; the work features music, chasing dreams, and ensemble, with moving songs and gorgeous stage performances, making it a sequel of the Love Live series."
2055,primary,en-US,顶点!!!!!!!!!!!!!!!,"This is an original short anime telling the comedic daily life of the girls. The work features comedy, daily life, and ensemble, with short episodes and brisk pacing, showcasing the interactions of the girls in light daily life, making it a stress-relieving short anime."
2056,primary,en-US,卡片战斗先导者 will+Dress,"""Cardfight!! Vanguard will+Dress"" is a Cardfight!! Vanguard series anime; the card battles of the boys continue. This work revolves around a new chapter; the work features cards, passion, and competition, with gorgeous battle scenes, making it a new chapter of the Vanguard series."
2057,primary,en-US,黑之召唤士,"""Black Summoner"" adapts the same-name light novel. The adventure of summoner boy Kelvin in another world. The work features isekai, battle, and passion; Kelvin's summoning ability and adventure are highlights, with gorgeous battle scenes, making it a standard isekai work."
2058,primary,en-US,武藏野！,"This is a short anime telling the daily life of Musashino. The work features regional culture, comedy, and daily life, with short episodes and a light atmosphere, showcasing the life of Musashino in light daily life, making it a stress-relieving short anime."
2059,primary,en-US,组长女儿与照料专员,"""The Yakuza's Guide to Babysitting"" adapts the same-name manga. The daughter of a yakuza boss and a caretaker. The work features comedy, daily life, and warmth; the interactions between the caretaker and the young lady are full of laughs, with a light atmosphere, making it a hilarious work."
2060,primary,en-US,神渣☆爱豆,"""Phantom of the Idol"" adapts the same-name manga. The story of a divine beautiful idol and a ghost. The work features idols, comedy, and daily life; the idol's contrast and the interactions with the ghost are full of laughs, with a light atmosphere, making it a joyful work."
2061,primary,en-US,绽放的阿尔斯诺特利亚,"""Ars notoria"" adapts the same-name game. The story of the girls at a magic academy. The work features fantasy, daily life, and ensemble, with a light atmosphere. The academy life of the girls is full of moe, making it a game adaptation."
2062,primary,en-US,新来的女佣有点怪,"""The Maid I Hired Recently Is Mysterious"" adapts the same-name manga. The daily life of a boy and a mysterious maid. The work features romance, daily life, and comedy; the maid's strangeness and the boy's reactions are full of moe, with a light atmosphere, making it a joyful work."
2063,primary,en-US,转生贤者的异世界生活～取得第二职业，成为世界最强～,"This adapts the same-name light novel. The adventure of a reincarnated sage in another world. The work features isekai, battle, and light adventure; the sage's power is a highlight, with a light atmosphere, making it a standard isekai work."
2064,primary,en-US,极限之心,"""Extreme Hearts"" is an original anime telling the story of extreme sports and AI. The growth of a boy and his AI partner in extreme sports; the work features competition, sci-fi, and ensemble, with a passionate atmosphere, making it a novel-styled work."
2065,primary,en-US,BanG Dream! Morfonication,"""BanG Dream! Morfonication"" is an anime of BanG Dream; the story of the band Morfonica. This work revolves around the bonds of the band members; the work features music, youth, and ensemble, with moving songs, making it a work of the BanG Dream project."
2066,primary,en-US,租借女友 第二季,"""Rent-A-Girlfriend"" (Season 2) continues the first season; the romance of Kazuya and Chizuru continues. In this work, the relationship of the two develops further; the work features romance, comedy, and daily life, with a light atmosphere, making it a sequel of the Rent-A-Girlfriend series."
2067,primary,en-US,欢迎来到实力至上主义的教室 第二季,"""Classroom of the Elite"" (Season 2) continues the first season; the psychological battles of Kiyotaka Ayanokoji continue. In this work, Ayanokoji's battles in the academy develop further; the work features academy, psychological battles, and ensemble, with a calm atmosphere, making it a sequel of the Classroom of the Elite series."
2068,primary,en-US,邪神与厨二病少女 X,"""Jashin-chan Dropkick X"" continues the series; the daily life of Jashin-chan and Yurine Hanazono continues. In this work, Jashin-chan's pranks and Yurine's violence remain full of laughs; the work features comedy, daily life, and the demon world, with a light atmosphere, making it a hilarious daily comedy."
2069,primary,en-US,继母的拖油瓶是我的前女友,"""My Stepmom's Daughter Is My Ex"" adapts the same-name light novel. The story of former lovers who became step-siblings. The work features romance, comedy, and daily life; the interactions of the former lovers are full of laughs, with a light atmosphere, making it a joyful romance work."
2070,primary,en-US,金装的维尔梅～濒临堕落的魔法师和最强的灾厄一起冲入魔法世界～,"""Vermeil in Gold"" adapts the same-name manga. The story of a magician boy and a grimoire. The work features fantasy, battle, and harem; the contract between the boy and the grimoire is a highlight, with a light atmosphere, making it a standard light novel adaptation."
2071,primary,en-US,剧场版 刀剑神域 进击篇 无星之夜的咏叹调,"""Sword Art Online Progressive: Aria of a Starless Night"" is a movie of Sword Art Online; the encounter of Kirito and Asuna. This work revolves around the Progressive arc; the work features sci-fi, battle, and bonds as themes, with gorgeous battle scenes, making it a movie of the SAO series."
2072,primary,en-US,BanG Dream! FILM LIVE 2nd Stage,"""BanG Dream! FILM LIVE 2nd Stage"" is a movie of BanG Dream; the live performances of the girls. This work centers on concert live; the work features music, youth, and ensemble, with gorgeous performance scenes, making it a movie of the BanG Dream project."
2073,primary,en-US,扶桑花之舞,"""Hula Fulla Dance"" is a movie anime telling the story of a girl in Hawaii. The dance and growth of the girl in Hawaii; the work features dance, youth, and healing as themes, with exquisite visuals. The girl's growth is moving, making it a warm work."
2074,primary,en-US,惑星公主蜥蜴骑士,"""Lucifer and the Biscuit Hammer"" adapts the same-name manga. The story of a boy and a lizard knight. The work features fantasy, battle, and ensemble, with a unique atmosphere. The boy's adventure is full of tension, making it a novel-styled work."
2075,primary,en-US,水星领航员 The BENEDIZIONE,"""Aria the BENEDIZIONE"" is a movie of Aria; the gondoliers of the water planet. This work revolves around the daily life and succession of the gondoliers; the work features healing, daily life, and ensemble, with a tranquil and elegant atmosphere, making it a movie of the Aria series."
2076,primary,en-US,冰冰冰淇淋君 第二季,"This is a short anime telling the daily life of the ice cream characters (Season 2). The work features cute characters, comedy, and healing, with cute art and short episodes, showcasing the interactions of the ice creams in light daily life, making it a stress-relieving short anime."
2077,primary,en-US,森林里的熊先生、冬眠中。,"This is a short anime telling the story of the bear and a boy. The work features romance, BL, and fantasy, with an ambiguous atmosphere. The interactions of the two are full of tension, making it an adult-oriented BL work."
2078,primary,en-US,风都侦探,"""Fuuto PI"" is an anime of Kamen Rider W; the investigations of the detectives in Fuuto. This work revolves around a mysterious incident in Fuuto; the work features detectives, action, and tokusatsu, with a unique atmosphere. The actions of the detectives are full of tension, making it a spin-off anime of the Kamen Rider series."
2079,primary,en-US,团团奇米莫,"""Chimimo"" is a short anime telling the daily life of the mysterious creature Chimimo. The work features cute characters, comedy, and healing, with cute art and short episodes, showcasing the interactions of Chimimo in light daily life, making it a stress-relieving short anime."
2080,primary,en-US,石纪元 龙水,"""Dr. Stone: Ryusui"" is an OVA of Dr. Stone; a side story of Senku's scientific revival. This work focuses on light daily life; the work features science, adventure, and passion, with a light atmosphere, making it a side story of the Dr. Stone series."
2081,primary,en-US,电影 奇巧计程车 扑朔谜林,"""ODDTAXI: In the Woods"" is a movie of ODDTAXI; the story of Odokawa. This work revolves around the arc of the mysterious forest; the work features suspense, urban life, and ensemble, with a unique atmosphere, making it a movie of the ODDTAXI series."
2082,primary,en-US,境界的彼方 -I'LL BE HERE- 未来篇,"""Beyond the Boundary: I'll Be Here - Future"" is a movie of Beyond the Boundary; the story of Mirai Kuriyama. This work revolves around the future arc; the work features fantasy, battle, and romance, with gorgeous battle scenes, making it a movie of the Beyond the Boundary series."
2083,primary,en-US,德凯奥特曼,"""Ultraman Decker"" is a TV anime of the Ultraman series; the battles of Ultraman Decker. This work revolves around the story of Decker and the Earth Defense Force; the work features tokusatsu, battle, and passion, with gorgeous battle scenes, making it a sequel of the Ultraman series."
